thnlkj0665, 6/18,[Live] 日職例行賽  樂天隊 VS 軟銀隊,/bbs/Baseball/M.1655526089.A.BCF.html
YuiiAnitima, 6/18,Fw: [分享] LoveLive!×福岡軟銀鷹 合作詳細,/bbs/Baseball/M.1655526353.A.BBD.html
thnlkj0665, 6/18,[Live] 日職例行賽  歐力士隊 VS 西武隊,/bbs/Baseball/M.1655526549.A.E92.html
thnlkj0665, 6/18,[Live] 日職例行賽  羅德隊 VS 日本火腿隊,/bbs/Baseball/M.1655527280.A.3CB.html
HTChima, 6/18,[新聞] 羅力未下二軍繼續一軍年資拚條款　未拉霸,/bbs/Baseball/M.1655527674.A.845.html
thnlkj0665, 6/18,[Live] 日職例行賽  橫濱DeNA VS 阪神隊,/bbs/Baseball/M.1655528098.A.2E8.html
KyleSeager, 6/18,[分享] 今日Robbie Ray,/bbs/Baseball/M.1655528869.A.831.html
thnlkj0665, 6/18,[Live] 日職例行賽  巨人隊 VS 中日隊,/bbs/Baseball/M.1655528894.A.8A4.html
RodrigueZ810, 6/18,[炸裂] Giancarlo Stanton,/bbs/Baseball/M.1655513262.A.BBF.html
HSyiee, 6/18,[炸裂] DJ LeMahieu,/bbs/Baseball/M.1655513270.A.8A2.html
PTHMAN, 6/18,[炸裂] Anthony Rizzo,/bbs/Baseball/M.1655514165.A.E69.html
RodrigueZ810, 6/18,[情報] 藍鳥魯閣開張,/bbs/Baseball/M.1655514173.A.579.html
Bilison, 6/18,[炸裂] Pete Alonso,/bbs/Baseball/M.1655515531.A.E4F.html
thnlkj0665, 6/18,[分享] 大谷翔平 今天賽前跟鈴木一朗致意,/bbs/Baseball/M.1655516063.A.726.html
micheal59, 6/18,[新聞] 台鋼舉薦逾30人選秀 投野1比2,/bbs/Baseball/M.1655516228.A.8A3.html
IndominusRex, 6/18,[分享] 邦威上了,/bbs/Baseball/M.1655516446.A.164.html
sherlock523, 6/18,[LIVE] 天使 @ 水手,/bbs/Baseball/M.1655516772.A.655.html
RG5678, 6/18,[LIVE] (MLB) 守護者@道奇,/bbs/Baseball/M.1655516786.A.EA1.html
thnlkj0665, 6/18,[分享] 今日張育成,/bbs/Baseball/M.1655517538.A.5FD.html
sam92084, 6/18,[情報] 今日陳柏毓、劉致榮、林凱威,/bbs/Baseball/M.1655518228.A.B73.html
Allen524, 6/18,Re: [討論] 無腦3洋投，原來台灣的棒球是這樣子,/bbs/Baseball/M.1655518362.A.89D.html
CFSu, 6/18,[炸裂] Joey Gallo,/bbs/Baseball/M.1655518697.A.685.html
a1c2x3, 6/18,[炸裂] Michael Brantley GS,/bbs/Baseball/M.1655518956.A.115.html
a1c2x3, 6/18,[炸裂] Yordan Alvarez,/bbs/Baseball/M.1655519413.A.5B0.html
polanco, 6/18,[新聞] 倫登受傷促使天使和大谷翔平續約？美媒,/bbs/Baseball/M.1655519564.A.1A5.html
s9553001, 6/18,[分享] 今日邦威,/bbs/Baseball/M.1655520212.A.D0E.html
alosdr, 6/18,[炸裂] Cody Bellinger,/bbs/Baseball/M.1655520410.A.159.html
zxc906383, 6/18,[情報] 有球隊老闆不爽綠帽了,/bbs/Baseball/M.1655520976.A.555.html
oaoa524, 6/17,Re: [新聞] 中職》中信兄弟因應9天8戰 洋投有可能投1休4,/bbs/Baseball/M.1655481262.A.7EE.html
LoveInSongs, 6/17,[新聞] 李晨薫先發飆速152　桃園市擊敗樂天二軍創業餘首勝,/bbs/Baseball/M.1655481598.A.005.html
zxc906383, 6/18,[新聞] XBX-鋼龍留味全龍　韓媒說關鍵是買斷金,/bbs/Baseball/M.1655481790.A.DA0.html
micheal59, 6/18,[新聞] 悍將蘇煒智半年自培到一軍珍惜機會 陳真,/bbs/Baseball/M.1655482014.A.79F.html
LIN9, 6/18,[新聞] SPC-日職》田中將大怎麼了？ 單場狂挨4,/bbs/Baseball/M.1655482642.A.6D4.html
youngluke, 6/18,[LIVE] 費城人 @ 國民 雙重賽G1,/bbs/Baseball/M.1655484644.A.525.html
k87871487, 6/18,[討論] 富邦打進台灣大賽每個人會有多少獎金,/bbs/Baseball/M.1655484919.A.F2D.html
LIN9, 6/18,[新聞] 張志豪自請下二軍調整　江坤宇今天出關 ,/bbs/Baseball/M.1655485825.A.2B2.html
kuo8880333, 6/18,[分享] 中職33年失誤塔 ~06/17,/bbs/Baseball/M.1655487281.A.EB8.html
GoToCHT, 6/18,[討論] 富邦的隊形打出來了,/bbs/Baseball/M.1655487315.A.000.html
youngluke, 6/18,[LIVE] 勇士 @ 小熊,/bbs/Baseball/M.1655489169.A.760.html
citpo, 6/18,[情報] Anthony Rendon 動手術本季報銷,/bbs/Baseball/M.1655500288.A.25F.html
citpo, 6/18,[LIVE] (MLB) SF @PIT G1張育成七棒主場遇羅東,/bbs/Baseball/M.1655505418.A.609.html
lamigo, 6/18,[新聞] SPC-MLB》「簽下他就不會贏球」 紐媒：,/bbs/Baseball/M.1655507089.A.6ED.html
wiwi0526, 6/18,Re: [新聞] 中職》中信兄弟因應9天8戰 洋投有可能投1休4,/bbs/Baseball/M.1655507195.A.939.html
JeremyKSKGA, 6/18,[炸裂] Luis Gonzalez,/bbs/Baseball/M.1655508549.A.B95.html
Gotham, 6/18,[新聞] 悍將張冠廷練球成痴　戴培峰爆料：半夜兩,/bbs/Baseball/M.1655509329.A.865.html
s9553001, 6/18,[新聞] 「勝石傳說」憶當年　石志偉難忘林智勝,/bbs/Baseball/M.1655510776.A.E1A.html
JeremyKSKGA, 6/18,[炸裂] Joc Pederson,/bbs/Baseball/M.1655512285.A.4D8.html
sam92084, 6/18,[情報] 古巴落跑兩名球員被墨西哥當局拘留遣返,/bbs/Baseball/M.1655512442.A.3FA.html
littledos, 6/17,[分享] 今日曾峻岳,/bbs/Baseball/M.1655476572.A.5E1.html
jeff1013, 6/17,[分享] 今日陳傑憲,/bbs/Baseball/M.1655476821.A.1E8.html
erodora, 6/17,[分享] 今日  柯瑞,/bbs/Baseball/M.1655476919.A.C92.html
Gray5228, 6/17,[分享] 今日游霆崴,/bbs/Baseball/M.1655477000.A.CB9.html
cheinshin, 6/17,[新聞] 中職》獅隊傳壞消息 王牌羅昂「狀況不是,/bbs/Baseball/M.1655477151.A.835.html
Daniel0712, 6/17,[分享] 山川 穂高有望達成最快兩百轟的紀錄,/bbs/Baseball/M.1655477429.A.B74.html
sam92084, 6/17,[分享] 守備教練羅昂正在盯著你,/bbs/Baseball/M.1655478095.A.798.html
justin821129, 6/17,[分享] Mountcastle 金鶯隊史最速50轟,/bbs/Baseball/M.1655478163.A.3EC.html
thnlkj0665, 6/17,[情報] 甲斐野央 刷新生涯最快球速160公里,/bbs/Baseball/M.1655478269.A.A8A.html
s66449, 6/17,[新聞] 從小到大首支再見安打　辛元旭：沒有這,/bbs/Baseball/M.1655478798.A.116.html
WuSam, 6/17,[新聞] 游霆崴臨危授命投5局表現佳　悍將險勝丘總認跑壘要檢討,/bbs/Baseball/M.1655479067.A.EB8.html
huntermin, 6/17,[新聞] 中職／打到9局下才再見勝 丘總：前面應,/bbs/Baseball/M.1655479100.A.493.html
FSHAY, 6/17,[數據] 韓職6/17結果(洋投連續QS+平聯盟新高),/bbs/Baseball/M.1655479392.A.906.html
allenchen98, 6/17,[新聞] 高懸27年！富邦「三壘海」 打破吸塵器的,/bbs/Baseball/M.1655479882.A.DCF.html
LoveInSongs, 6/17,[新聞] 生涯首支再見安 「辛拉麵」絕殺柯瑞,/bbs/Baseball/M.1655479892.A.691.html
iam168888888, 6/17,[新聞] 中職／悍將三壘鐵壁施了什麼魔法？阿浪,/bbs/Baseball/M.1655480343.A.255.html
thnlkj0665, 6/17,[分享] Ivan Nova 遭到SSG登陸者下放二軍調整,/bbs/Baseball/M.1655480490.A.34E.html
iam168888888, 6/17,[新聞] 象魔力防禦率逐月上升6月2場爆大量 助總,/bbs/Baseball/M.1655480640.A.455.html
maimai2063, 6/17,[公告] Baseball 板 開始舉辦樂透!,/bbs/Baseball/M.1655480720.A.64C.html
iam168888888, 6/17,[新聞] 9下絕殺柯瑞再見安 辛元旭：婉惜沒有找,/bbs/Baseball/M.1655481105.A.F93.html
jllli, 6/17,[討論] 統一那個跑壘到底有沒有問題？,/bbs/Baseball/M.1655475025.A.D27.html
grizz233, 6/17,[分享] 巨人石川慎吾代打被大野雄大三球三振,/bbs/Baseball/M.1655475154.A.B29.html
sam92084, 6/17,[情報] 今日李晨薰,/bbs/Baseball/M.1655475267.A.A93.html
sam92084, 6/17,[情報] 味全二軍快篩陽性+3,/bbs/Baseball/M.1655475473.A.0B4.html
FSHAY, 6/17,[情報] 韓職6/18先發,/bbs/Baseball/M.1655475481.A.9C0.html
s9837099, 6/17,[情報] 辛元旭再見安打,/bbs/Baseball/M.1655475695.A.718.html
miniblog, 6/17,[分享] MLB 排名,/bbs/Baseball/M.1655475705.A.4DD.html
lgng66133, 6/17,[分享] 今日羅昂,/bbs/Baseball/M.1655475913.A.01A.html
littledos, 6/17,[分享] 今日范國宸,/bbs/Baseball/M.1655475930.A.381.html
Ivers, 6/17,[分享] MLB排名,/bbs/Baseball/M.1655476093.A.42F.html
nikesb, 6/17,[討論] 有拉麵，我們不要花賢了～,/bbs/Baseball/M.1655476201.A.A44.html
ZhiLou, 6/17,[情報] 釀酒人城市版球衣,/bbs/Baseball/M.1655476216.A.711.html
saiulbb, 6/17,[新聞] 影／一壘側界外球　看台一陣驚呼！原來是小球迷美技接殺,/bbs/Baseball/M.1655476225.A.DAC.html
saiulbb, 6/17,[新聞] MLB》打金鶯竟然被痛宰！　藍鳥王牌嘆：覺得尷尬,/bbs/Baseball/M.1655476225.A.6BC.html
saiulbb, 6/17,[新聞] 教士橫掃小熊4連勝　睽違12年再次登頂國聯西區龍頭,/bbs/Baseball/M.1655476226.A.380.html
s9553001, 6/17,[新聞] 德保拉男子漢直球對決　林智勝：很棒的,/bbs/Baseball/M.1655476264.A.D07.html
huntermin, 6/17,[新聞] 中職／最短先發後回神 德保拉有佛斯特相,/bbs/Baseball/M.1655476520.A.C87.html
Ivers, 6/17,[分享] NPB排名,/bbs/Baseball/M.1655476538.A.EAE.html
cho840929, 6/17,[分享] 今日CPBL兩地人數,/bbs/Baseball/M.1655476569.A.548.html
tjbulls, 6/17,[分享] CPBL戰績,/bbs/Baseball/M.1655476569.A.2D1.html
saiulbb, 6/17,[新聞] SPC-MLB》遊騎兵新秀9局清壘安逆轉比數 老虎慘吞5連敗,/bbs/Baseball/M.1655469187.A.301.html
saiulbb, 6/17,[新聞] 過去5年在大小聯盟浮沉　運動家布萊克本今年成客場之王,/bbs/Baseball/M.1655469187.A.70C.html
CREA, 6/17,[新聞] 中職》中信兄弟因應9天8戰 洋投有可能投1休4,/bbs/Baseball/M.1655469256.A.4DC.html
thnlkj0665, 6/17,[分享] 今日吳念庭,/bbs/Baseball/M.1655469704.A.12B.html
golover, 6/17,[討論] 王勝偉的價值,/bbs/Baseball/M.1655469923.A.757.html
poemgod, 6/17,[討論] 〔反向思考]一二壘有人觸擊時,/bbs/Baseball/M.1655469925.A.B50.html
ReiKuromiya, 6/17,[分享] 韓職 球迷熱舞過後虛脫,/bbs/Baseball/M.1655470899.A.EDE.html
b8103033, 6/17,[問題] 為什麼味全的Twitch提早關台？,/bbs/Baseball/M.1655470914.A.B93.html
cho840929, 6/17,[分享] 今日NPB觀眾人數,/bbs/Baseball/M.1655471155.A.2C3.html
apenguin, 6/17,[分享] 今日德保拉,/bbs/Baseball/M.1655471824.A.125.html
[彩券], 6/17,[公告] Baseball 樂透開獎,/bbs/Baseball/M.1655471940.A.33C.html
pchunters, 6/17,[新聞] 在隊友手腕畫「^_^」 王威晨盼用自己的,/bbs/Baseball/M.1655472031.A.384.html
b8103033, 6/17,[分享] 邦邦先發打者今天剩林益全沒有安打,/bbs/Baseball/M.1655472369.A.69F.html
Ayanami5566, 6/17,[討論] 100球投一休四跟120球投一休六哪個好?,/bbs/Baseball/M.1655473774.A.76A.html
zxc906383, 6/17,[情報] 今日安佑鎮/元太仁/高祐錫/李政厚,/bbs/Baseball/M.1655473793.A.309.html
LSLLtu, 6/17,[情報] 桃園市取得未來之星邀請賽業餘隊首勝,/bbs/Baseball/M.1655474030.A.3F8.html
kiwibee, 6/17,[新聞] 中職／台鋼雄鷹加盟 是票房助力還是毒藥,/bbs/Baseball/M.1655474239.A.435.html
nikesb, 6/17,[討論] 邦喵這場跑壘有多低端？,/bbs/Baseball/M.1655474651.A.D9C.html
s9553001, 6/17,[新聞] 龍遇低潮外野圍圈圈 林智勝自身失誤經驗,/bbs/Baseball/M.1655474852.A.24A.html
kiwibee, 6/17,"[新聞] 前""火球男""挑戰測試會 黃志龍仍想回職棒",/bbs/Baseball/M.1655474860.A.3F6.html
cowking520, 6/17,[炸裂] 大山悠輔 雙響炮,/bbs/Baseball/M.1655463428.A.745.html
Rambo, 6/17,[情報] 今日 MLB 投打表現 (2022.06.16),/bbs/Baseball/M.1655463454.A.3B0.html
lifeenjoy123, 6/17,Re: [炸裂] 林智勝,/bbs/Baseball/M.1655463648.A.1AA.html
leon131417, 6/17,Re: [討論] 無腦3洋投，原來台灣的棒球是這樣子,/bbs/Baseball/M.1655464113.A.D54.html
JoeGibsonJr, 6/17,[討論] 羅昂傷退,/bbs/Baseball/M.1655464470.A.02B.html
Aotearoa, 6/17,[情報] 岸田首相：最近笑不太出來，因為鯉魚隊..,/bbs/Baseball/M.1655464595.A.6D1.html
CREA, 6/17,[新聞] 統一獅爭冠拉警報　「勝投王」羅昂守備扭到左腳緊急傷退,/bbs/Baseball/M.1655464996.A.AD2.html
steven183, 6/17,[炸裂] 陳傑憲,/bbs/Baseball/M.1655465313.A.40E.html
lgng66133, 6/17,[新聞] 羅昂補位一壘左腳受傷退場　聽到「卡」一,/bbs/Baseball/M.1655465398.A.DC8.html
ray21chan, 6/17,[討論] 從頂洋對決變土投對決,/bbs/Baseball/M.1655465536.A.70D.html
AllStar5566, 6/17,[新聞] 對「慶baby」綽號沒抗拒 更軟萌的江少慶,/bbs/Baseball/M.1655465665.A.A53.html
QchchQ, 6/17,[問題] 小葉是不是該罵人了！？,/bbs/Baseball/M.1655466074.A.47C.html
grizz233, 6/17,[分享] 巨人今年第四次被完封吞下三連敗,/bbs/Baseball/M.1655466581.A.868.html
WuSam, 6/17,[新聞] 王威晨微笑符號有原因　助總談9天8場先發調度,/bbs/Baseball/M.1655467144.A.41B.html
nikesb, 6/17,[討論] 富邦在忙什麼？,/bbs/Baseball/M.1655467968.A.337.html
ReiKuromiya, 6/17,Re: [分享] 李政厚把球轟到中外野給要球的球迷,/bbs/Baseball/M.1655467978.A.9DE.html
LukeSkywaker, 6/17,[新聞] 江少慶首勝請星巴克　媒體記者也收到了,/bbs/Baseball/M.1655467998.A.0BB.html
thnlkj0665, 6/17,[分享] 今日 田中將大,/bbs/Baseball/M.1655468729.A.DA7.html
WuSam, 6/17,[新聞] 王威晨疫後首戰回先發 前幾天忙當小畫家,/bbs/Baseball/M.1655468839.A.FA1.html
AisinGioro, 6/17,[分享] 山川穂高：我覺得球比較不彈,/bbs/Baseball/M.1655469148.A.A3F.html
micheal59, 6/17,[情報] CPBL 明日先發,/bbs/Baseball/M.1655457110.A.7D7.html
pchunters, 6/17,[新聞] 高志綱前一戰賽前不舒服染疫　首席教練卡,/bbs/Baseball/M.1655457411.A.9D0.html
jack801016, 6/17,[LIVE] 日職例行賽  讀賣 VS 中日,/bbs/Baseball/M.1655457665.A.C7E.html
jack801016, 6/17,[LIVE] 日職例行賽  廣島 VS 養樂多,/bbs/Baseball/M.1655457793.A.4CB.html
jllli, 6/17,[討論] 龍龍團隊是不是把洋將照顧得很好？,/bbs/Baseball/M.1655458584.A.D30.html
acebank, 6/17,[新聞] 江少慶贏本季首勝　今天請喝「少慶首勝」咖啡,/bbs/Baseball/M.1655459842.A.1AD.html
leftavoid, 6/17,[新聞] 兄弟9天8戰洋投為主 助總不排除投一休四,/bbs/Baseball/M.1655459906.A.B78.html
hao94, 6/17,[炸裂] 大山悠輔,/bbs/Baseball/M.1655460144.A.A51.html
AisinGioro, 6/17,[炸裂] 牧原大成 Yurisbel Gracial,/bbs/Baseball/M.1655460272.A.2BA.html
WongTakashi, 6/17,[LIVE] CPBL例行賽#126 中信兄弟 VS 味全 @天母,/bbs/Baseball/M.1655460319.A.496.html
johnnyckvs, 6/17,[LIVE] 未來之星邀請賽 桃園市 VS 樂天桃猿 @ 澄清湖,/bbs/Baseball/M.1655460744.A.4F0.html
micheal59, 6/17,[新聞] 職棒生涯首度被趕出場 布里悍:主審狀況,/bbs/Baseball/M.1655461428.A.1F5.html
WongTakashi, 6/17,[LIVE] CPBL例行賽#127 統一 VS 富邦 @新莊,/bbs/Baseball/M.1655461478.A.256.html
YOH002, 6/17,[炸裂] 林智勝,/bbs/Baseball/M.1655461612.A.CAC.html
s66449, 6/17,[新聞] 悍將新洋投富藍戈將抵台　丘總：來台適,/bbs/Baseball/M.1655461781.A.ECE.html
nikesb, 6/17,[討論] 無腦3洋投，原來台灣的棒球是這樣子,/bbs/Baseball/M.1655461957.A.217.html
JIYUI, 6/17,[炸裂] 山川穗高,/bbs/Baseball/M.1655462214.A.4AC.html
AisinGioro, 6/17,[炸裂] Yurisbel Gracial,/bbs/Baseball/M.1655462517.A.44E.html
cclemonmen, 6/17,[討論] 除了阿誠還有誰也能辦球迷見面會,/bbs/Baseball/M.1655462731.A.EEF.html
sony1256, 6/17,[新聞] 直言全勤不容易　許基宏承認今年開轟有,/bbs/Baseball/M.1655463392.A.99E.html
mongi, 6/17,[新聞] WZH 韓職開更高薪資 鋼龍：我愛味全龍,/bbs/Baseball/M.1655452118.A.702.html
s9553001, 6/17,[新聞] 被三董誠意打動續留味全　鋼龍：雙贏的決,/bbs/Baseball/M.1655452179.A.172.html
micheal59, 6/17,[新聞] 決定留在龍隊關鍵 鋼龍：舒服第一,/bbs/Baseball/M.1655452284.A.373.html
s9553001, 6/17,[新聞] SPC-味全龍連續三天傳疫情　新增4人快篩陽,/bbs/Baseball/M.1655452350.A.380.html
speai18891, 6/17,[分享] 用生命接球,/bbs/Baseball/M.1655453812.A.838.html
DoncicInPTT, 6/17,[情報] 羅力確診無法投 運彩看盤看好統一,/bbs/Baseball/M.1655454702.A.2CC.html
LSLLtu, 6/17,[情報] 王翊亘IG限動（高志綱確診）,/bbs/Baseball/M.1655454769.A.F74.html
koeovoion, 6/17,[討論] 哪個城市相對不好留住洋將？,/bbs/Baseball/M.1655454915.A.A3B.html
dudu54080845, 6/17,[問題] 請問裁判名單要去哪裡查詢,/bbs/Baseball/M.1655455141.A.29D.html
jianoon, 6/17,Re: [討論] 昨日吱龍7局上 陳冠偉VS林立 好球帶,/bbs/Baseball/M.1655455234.A.72E.html
charles1975, 6/17,Re: [新聞] 決定留在龍隊關鍵 鋼龍：舒服第一,/bbs/Baseball/M.1655455631.A.B04.html
maimai2063, 6/17,[公告] Baseball 板 開始舉辦樂透!,/bbs/Baseball/M.1655455633.A.81D.html
jack801016, 6/17,[LIVE] 日職例行賽  歐力士 VS 西武,/bbs/Baseball/M.1655455655.A.8D7.html
Intelnet, 6/17,[新聞] WZH-大王威猛 王柏融二軍敲安還有打點,/bbs/Baseball/M.1655455784.A.15A.html
acebank, 6/17,[新聞] 1600公里長征！大谷翔平再當止敗功臣：我有睡飽,/bbs/Baseball/M.1655455852.A.8A0.html
jack801016, 6/17,[LIVE] 日職例行賽  橫濱DeNA VS 阪神,/bbs/Baseball/M.1655456024.A.289.html
jack801016, 6/17,[LIVE] 日職例行賽  羅德 VS 日本火腿,/bbs/Baseball/M.1655456478.A.AD6.html
ghostl40809, 6/17,Re: [新聞] 決定留在龍隊關鍵 鋼龍：舒服第一,/bbs/Baseball/M.1655456668.A.398.html
a12367227, 6/17,[情報] CPBL 6/17球員異動,/bbs/Baseball/M.1655456669.A.F54.html
jack801016, 6/17,[LIVE] 日職例行賽  樂天 VS 軟銀  田中將大先發,/bbs/Baseball/M.1655456769.A.2A2.html
AZBTPATONY, 6/17,[新聞] SPC-MLB》25轟傲視聯盟 賈吉選擇不參加全,/bbs/Baseball/M.1655443383.A.E95.html
[彩券], 6/17,[公告] Baseball 樂透開獎,/bbs/Baseball/M.1655443420.A.E5C.html
Axwell, 6/17,[分享] 今日Taylor Ward & Mike Trout,/bbs/Baseball/M.1655443457.A.337.html
huntermin, 6/17,[新聞] MLB／楚奧特挺你！投手大谷第5勝 打者翔,/bbs/Baseball/M.1655444156.A.107.html
kinple, 6/17,[情報] 富邦贏球收視率(0616),/bbs/Baseball/M.1655445173.A.15B.html
lgng66133, 6/17,[討論] 昨日吱龍7局下 許峻暘面對李凱威 好球帶,/bbs/Baseball/M.1655445222.A.E14.html
luckywang, 6/17,[討論] 洋基這麼強應該歸功於誰？,/bbs/Baseball/M.1655445477.A.B81.html
taddy0540, 6/17,Re: [分享] 2021年各隊第一指名現況成績,/bbs/Baseball/M.1655446589.A.74F.html
AllStar5566, 6/17,[新聞] 百勝不在今晚！羅力快篩陽性 悍將臨陣更,/bbs/Baseball/M.1655447213.A.415.html
LIN9, 6/17,[新聞] 「合約年」為避免2017年悲劇重演　賈吉,/bbs/Baseball/M.1655447323.A.0AD.html
mongi, 6/17,[討論] 桃猿若奪冠，曾總還會續任嗎？,/bbs/Baseball/M.1655447452.A.AAA.html
lgng66133, 6/17,[討論] 昨日吱龍7局上 陳冠偉VS林立 好球帶,/bbs/Baseball/M.1655448941.A.0B0.html
grizz233, 6/17,[分享] 讀賣巨人隊與我的英雄學院合作,/bbs/Baseball/M.1655448978.A.070.html
polanco, 6/17,[新聞] 「彼德森活該被打」 紅人范恩賞人巴掌毫,/bbs/Baseball/M.1655449104.A.5FF.html
jack801016, 6/17,[情報] 6/17 NPB 球員異動,/bbs/Baseball/M.1655449395.A.755.html
hzbug11, 6/17,[新聞] 味全龍疫情持續！　一軍教練張建銘＋二軍,/bbs/Baseball/M.1655450075.A.E1B.html
william8403, 6/17,[新聞] 韓職開價不低　味全龍調整合約留住鋼龍,/bbs/Baseball/M.1655450737.A.EF7.html
MarcPolo, 6/17,[分享] 今日王柏融,/bbs/Baseball/M.1655450763.A.C0E.html
mongi, 6/17,[新聞] 羅力確診投不了 悍將派游霆崴代班先發,/bbs/Baseball/M.1655451009.A.A36.html
lgng66133, 6/17,[新聞] 味全龍調整合約中的比例留人　鋼龍確定會,/bbs/Baseball/M.1655451040.A.FAD.html
HTChima, 6/17,[新聞] 富藍戈適用3+4隔離新制 若上一軍誰將領,/bbs/Baseball/M.1655433150.A.308.html
zxc906383, 6/17,[情報]  洋基:我要去巴黎啦,/bbs/Baseball/M.1655433906.A.E24.html
KPfan, 6/17,[炸裂] Mike Trout,/bbs/Baseball/M.1655434700.A.FFB.html
cweilun, 6/17,[討論] J.T. Realmuto 是不是過譽了？,/bbs/Baseball/M.1655435460.A.21E.html
mongi, 6/17,[新聞] 投0球退場非常稀少 此人包辦兩次最奇葩,/bbs/Baseball/M.1655436286.A.D03.html
lxa699, 6/17,[分享] 今日Giancarlo Stanton,/bbs/Baseball/M.1655436594.A.866.html
micheal59, 6/17,[新聞] 又蠢又萌! 裁判伸手臨檢油不油 大谷握手,/bbs/Baseball/M.1655436953.A.A6B.html
abc12812, 6/17,Re: [討論] J.T. Realmuto 是不是過譽了？,/bbs/Baseball/M.1655437033.A.5A8.html
edieliu, 6/17,[情報] 日本職棒二軍 大王先發二棒,/bbs/Baseball/M.1655437412.A.610.html
zxc906383, 6/17,[情報] 崔智萬中斷連13場有安打,/bbs/Baseball/M.1655437839.A.C9C.html
edhuang, 6/17,[分享] 今日Ezequiel Duran 致勝清壘打,/bbs/Baseball/M.1655438954.A.03A.html
KPfan, 6/17,[炸裂] Mike Trout 雙響砲,/bbs/Baseball/M.1655439102.A.7D2.html
s66449, 6/17,[新聞] 富邦新洋投最快7月初出賽　誰會解約走,/bbs/Baseball/M.1655439197.A.696.html
Axwell, 6/17,[新聞] spc敲碗大谷翔平再戰全壘打大賽！ 官網：,/bbs/Baseball/M.1655439802.A.410.html
polanco, 6/17,[情報] Aaron Judge 不參加全壘打大賽,/bbs/Baseball/M.1655440764.A.2DC.html
Y225, 6/17,[新聞] 中職／鋼龍確定留下 龍隊何種方式留人下,/bbs/Baseball/M.1655441018.A.CB7.html
oDNSoIce, 6/17,[分享] 富邦新洋投 富藍戈 近四年在各聯盟成績,/bbs/Baseball/M.1655441294.A.254.html
ihcc, 6/17,[分享] 王柏融 一分打點一壘安打,/bbs/Baseball/M.1655442036.A.73D.html
Axwell, 6/17,[分享] 今日大谷翔平,/bbs/Baseball/M.1655442228.A.321.html
same60710, 6/17,[討論] 柯瑞會是決定上半季冠軍歸屬的關鍵人物嗎,/bbs/Baseball/M.1655442441.A.26A.html
s9553001, 6/17,[新聞] 味全搶贏韓職 可望保住鋼龍,/bbs/Baseball/M.1655416618.A.B12.html
ricky421, 6/17,[分享] 今日Emmanuel Clase,/bbs/Baseball/M.1655418428.A.D12.html
s66449, 6/17,[新聞] 終結隔隊12打數無安打　陳晨威敲逆轉安,/bbs/Baseball/M.1655420259.A.33F.html
citpo, 6/17,[LIVE] (MLB) ,/bbs/Baseball/M.1655421123.A.312.html
RG5678, 6/17,[LIVE] (MLB) 光芒@洋基,/bbs/Baseball/M.1655421244.A.74B.html
LIN9, 6/17,[新聞] SPC-中職》味全9上「滑龍粥」 劉基鴻夾,/bbs/Baseball/M.1655421449.A.807.html
thnlkj0665, 6/17,[分享] 渡邊謙 為道奇隊開球,/bbs/Baseball/M.1655424869.A.3BA.html
a1c2x3, 6/17,[炸裂] Kyle Schwarber 雙響,/bbs/Baseball/M.1655424946.A.888.html
LIGAGA, 6/17,[分享] NHK世界台(英文) 大谷翔平紀錄片,/bbs/Baseball/M.1655426567.A.ABF.html
CKck0374, 6/17,Re: [新聞] SPC-中職》味全9上「滑龍粥」 劉基鴻,/bbs/Baseball/M.1655426641.A.2B9.html
a5687920, 6/17,[新聞] 中職》「我相信他會留下來」 葉總有信心,/bbs/Baseball/M.1655426716.A.170.html
polanco, 6/17,[分享] 天使隊的大谷難題,/bbs/Baseball/M.1655429927.A.135.html
RodrigueZ810, 6/17,[炸裂] Anthony Rizzo 再見全壘打,/bbs/Baseball/M.1655430474.A.952.html
AZBTPATONY, 6/17,[分享] 今日 Joey Gallo,/bbs/Baseball/M.1655430716.A.3A3.html
ZhiLou, 6/17,[新聞] 味全龍證實！　鋼龍確定留在味全龍,/bbs/Baseball/M.1655431141.A.53F.html
kensukeshu, 6/17,[新聞] 富邦悍將新洋投來了 曾效力韓職樂天巨人,/bbs/Baseball/M.1655431412.A.F90.html
lupinlin, 6/17,Re: [新聞] 味全搶贏韓職 可望保住鋼龍,/bbs/Baseball/M.1655431773.A.D60.html
Allen524, 6/17,Re: [討論] 有辛元旭還需要李宗賢嗎？,/bbs/Baseball/M.1655432465.A.E8F.html
hken, 6/17,[討論] 現在應該是味全和富邦交易的好時機,/bbs/Baseball/M.1655432716.A.360.html
kim, 6/17,Re: [炸裂] Anthony Rizzo 再見全壘打,/bbs/Baseball/M.1655432955.A.CB3.html
huntermin, 6/16,[新聞] 中職／紀錄上一球未投 賴鴻誠熱身傷退仍,/bbs/Baseball/M.1655394032.A.A54.html
ray21chan, 6/16,[分享] 歷史上的今天 義大犀牛宣佈轉賣,/bbs/Baseball/M.1655394291.A.047.html
saiulbb, 6/16,[新聞] SPC-MLB》道奇少主肘傷順便清骨刺 目標本季回歸投手丘,/bbs/Baseball/M.1655394329.A.A6C.html
saiulbb, 6/16,[新聞] 大聯盟「宇宙勇」14連勝直追大都會　衛冕軍再1勝平隊史紀錄,/bbs/Baseball/M.1655394329.A.6B5.html
